corpus_id,canonical_entity,alias,entity_type,source_file,unit_no,locator_type,match_start,match_end,context,unit_sha1
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,16旧唐书.txt,9844,line,394,396,魏徵等是也。朕若以无忌居后兄之爱，当多遗子女金帛，何须委以重官，盖是取其才行耳。无忌聪明鉴悟，雅有武略，公等所知，朕故委之台鼎。”无忌又上表切让，诏报之曰：“昔黄帝得力牧而为五帝先，夏禹得咎繇而为三王祖，齐桓得管仲而为五伯长。朕自居藩邸，公为腹心，遂得廓清宇内，君临天下。以公功绩才望，允称具瞻，故授此官，无宜多让也。”太宗,271a5c9535525d2e7a42d21651745011a317de6f
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9844,line,406,407,后兄之爱，当多遗子女金帛，何须委以重官，盖是取其才行耳。无忌聪明鉴悟，雅有武略，公等所知，朕故委之台鼎。”无忌又上表切让，诏报之曰：“昔黄帝得力牧而为五帝先，夏禹得咎繇而为三王祖，齐桓得管仲而为五伯长。朕自居藩邸，公为腹心，遂得廓清宇内，君临天下。以公功绩才望，允称具瞻，故授此官，无宜多让也。”太宗追思王业艰难，佐命之力,271a5c9535525d2e7a42d21651745011a317de6f
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9891,line,407,408,？”或对曰：“骆宾王之辞也。”则天曰：“宰相之过，安失此人？”中宗返正，诏曰：“故司空勣，往因敬业，毁废坟茔。朕追想元勋，永怀佐命。昔窦宪干纪，无累安丰之祠；霍禹乱常，犹全博陆之祀。罪不相及，国之通典。宜特垂恩礼，令所司速为起坟，所有官爵，并宜追复。”勣诸子孙坐敬业诛杀，靡有遗胤，偶脱祸者，皆窜迹胡越。贞元十七年，吐蕃陷,62bfd4c02edfbced0b757f24350423388d6ea0e5
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9966,line,196,197,存亡之所在，节嗜欲以从人。省畋游之娱，息靡丽之作，罢不急之务，慎偏听之怒。近忠厚，远便佞，杜悦耳之邪说，听苦口之忠言。去易进之人，贱难得之货。采尧、舜之诽谤，追禹、汤之罪己，惜十家之产，顺百姓之心。近取诸身，恕以待物。思劳谦以受益，不自满以招损。有动则庶类以和，出言而千里斯应，超上德于前载，树风声于后昆。此圣哲之宏规，帝,c0a33bda800871ad82c5521312551747e89abf1f
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9988,line,451,452,，而文、武之器犹存，斯则龟鼎之祚，已悬定于杳冥也。至使南征不返，东迁避逼，禋祀如线，郊畿不守，此乃凌夷之渐，有累于封建焉。暴秦运短闰余，数钟百六。受命之主，德异禹、汤；继世之君，才非启、诵。借使李斯、王绾之辈，盛开四履，将闾、子婴之徒，俱启千乘，岂能逆帝子之勃兴，抗龙颜之基命者也！然则得失成败，各有由焉。而著述之家，多守,ec23aaf1b0d6bf28546893fe42666778bcb55e5e
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9989,line,381,382,所庶几。爱敬蒸蒸，劳而不倦，大舜之孝也。访安内竖，亲尝御膳，文王之德也。每宪司谳罪，尚书奏狱，大小必察，枉直咸申，举断趾之法，易大辟之刑，仁心隐恻，贯彻幽显，大禹之泣辜也。正色直言，虚心受纳，不简鄙陋，无弃刍荛，帝尧之求谏也。弘奖名教，劝励学徒，既擢明经于青紫，将升硕儒于卿相，圣人之善诱也。群臣以宫中暑湿，寝膳或乖，请徙,be9f270ec0f6a6e4e927ea64e42914f873111fa5
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9993,line,84,85,记》：“天子七庙，三昭三穆，与太祖之庙而七。”郑玄《注》曰：“此周制也。七者，太祖及文王、武王之祧，与亲庙四也。殷则六庙，契及汤与二昭二穆也。夏则五庙，无太祖，禹与二昭二穆而已。”玄又据《礼》：“王者禘其祖之所自出而立四庙。”案郑玄义，天子唯立四亲庙，并始祖而为五。周以文、武为受命之祖，特立二祧，是为七庙。王肃注《礼记》,ba7d9e7d1f553f69ab7031279c2857d23b5c9739
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,9993,line,316,317,七庙，诸侯五庙，大夫三庙，降二为差。是则天子立四亲庙，又立高祖之父、高祖之祖父、太祖而为七。周有文、武、姜嫄合为十庙。汉世诸帝之庙各立，无迭毁之义。至元帝时，贡禹、匡衡之徒始议其礼，以高帝为太祖，而立四亲，是为五庙。唯刘歆以为天子七庙，诸侯五庙，降杀以两之义，七者，其正法可常数也。宗不在此数内，有功德则宗之，不可豫设为数,ba7d9e7d1f553f69ab7031279c2857d23b5c9739
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10009,line,689,690,赐彩绢五百段，加通直散骑常侍。思廉以藩邸之旧，深被礼遇，政有得失，常遣密奏之，思廉亦直言无隐。太宗将幸九成宫，思廉谏曰：“离宫游幸，秦皇、汉武之事，固非尧、舜、禹、汤之所为也。”言甚切至。太宗谕曰：“朕有气疾，热便顿剧，固非情好游赏也。”因赐帛五十匹。九年，拜散骑常侍，赐爵丰城县男。十一年卒。太宗深悼惜之，废朝一日，赠太,47103acc8a737ebb6acc4aeb34e89e6df025d5a7
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10016,line,267,268,曰：“古者为政，清其心，简其事，以此为本。当今天下无虞，年谷丰稔，薄赋敛，少征役，此乃合于古道。为政之要道，莫过于此。”高宗曰：“政道莫尚于无为也。”又问曰：“禹、汤何以兴？桀、纣何以亡？”德棻对曰：“《传》称：‘禹、汤罪己，其兴也勃焉；桀、纣罪人，其亡也忽焉。’二主惑于妹喜、妲己，诛戮谏者，造炮烙之刑，是其所以亡也。”,b670e078691b0f7e1723385e0b3dc4b23454041c
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10016,line,294,295,，年谷丰稔，薄赋敛，少征役，此乃合于古道。为政之要道，莫过于此。”高宗曰：“政道莫尚于无为也。”又问曰：“禹、汤何以兴？桀、纣何以亡？”德棻对曰：“《传》称：‘禹、汤罪己，其兴也勃焉；桀、纣罪人，其亡也忽焉。’二主惑于妹喜、妲己，诛戮谏者，造炮烙之刑，是其所以亡也。”高宗甚悦，既罢，各赐以缯彩。四年，迁国子祭酒，以修贞观,b670e078691b0f7e1723385e0b3dc4b23454041c
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10044,line,163,164,少者才二三十年而亡。良由创业之君，不务广恩化，当时仅能自守，后无遗德可思。故传嗣之主，政教少衰，一夫大呼而天下土崩矣。今陛下虽以大功定天下，而积德日浅，固当思隆禹、汤、文、武之道，广施德化，使恩有余地，为子孙立万代之基，岂欲但令政教无失，以持当年而已！然自古明王圣主，虽因人设教，宽猛随时，而大要唯以节俭于身、恩加于人二者,2ef3be5d70c96a9fe99fcb2ea686fe5cefd500c9
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10044,line,408,409,冬夏，略无休时。陛下虽每有恩诏令其减省，而有司作既不废，自然须人，徒行文书，役之如故。臣每访问，四五年来，百姓颇有嗟怨之言，以为陛下不存养之。昔唐尧茅茨土阶，夏禹恶衣菲食，如此之事，臣知不可复行于今。汉文帝惜百金之费，辍露台之役，集上书囊以为殿帷，所幸慎夫人衣不曳地。至景帝以锦绣纂组妨害女功，特诏除之，所以百姓安乐。至孝,2ef3be5d70c96a9fe99fcb2ea686fe5cefd500c9
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10065,line,112,113,云子不可不诤于父，臣不可不诤于君。以此言之，臣之事君，犹子之事父故也。隋后主所以失天下者，何也？止为不闻其过。当时非无直言之士，由君不受谏，自谓德盛唐尧，功过夏禹，穷侈极欲，以恣其心。天下之士，肝脑涂地，户口减耗，盗贼日滋，而不觉知者，皆由朝臣不敢告之也。向使修严父之法，开直言之路，选贤任能，赏罚得中，人人乐业，谁能摇动,63956a30cadbaab94b0b8f411e63005e1b1dd64c
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,10102,line,894,896,往是吾子，今为国雠。万纪存为忠烈，死不妨义；汝生为贼臣，死为逆鬼。彼则嘉声不隤，尔则恶迹无穷。吾闻郑叔、汉戾，并为猖獗，岂期生子，乃自为之？吾所以上惭皇天，下愧后土，叹惋之甚，知复何云。”太宗题书毕，为之洒泣。时李勣等兵未至齐境，而青、淄等数州兵并不从祐之命，祐又传檄诸县，亦不从。或劝祐虏城中子女走入豆子为盗，计未决而兵,922ca5fdf84b19e6e7b4a309a6524522b210ef2e
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10154,line,82,83,上天盖高，日月以光其德；明君至圣，辅佐以赞其功。是以周诵升储，见匡毛、毕；汉盈居震，取资黄、绮。姬旦抗法于伯禽，贾生陈事于文帝。莫不殷勤于端士，恳切于正人。昔邓禹名臣，方居审谕之任；疏受宿望，始除辅导之官。历代贤君，莫不丁宁于太子者，良以地膺上嗣，位处副君，善则率土沾其恩，恶则海内罹其祸。近闻仆寺、司驭，爰及驾士、兽医，,d78b98fda77ed1d0ace50e3a9247e8224b74aa63
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10158,line,346,347,为天下百姓。至于公主，服是斩縗，纵使服随例除，无宜情随例改。心丧之内，方复成婚，非唯违于礼经，亦是人情不可。伏惟陛下嗣膺宝位，临统万方，理宜继美羲、轩，齐芳汤、禹，弘奖仁孝之日，敦崇名教之秋。此事行之苦难，犹须抑而守礼，况行之甚易，何容废而受讥？此理有识之所共知，非假愚臣之说也。伏愿遵高宗之令轨，略孝文之权制，国家于法无,17ada417f4fe7d447a969e91ca3b4632ba551d20
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10174,line,347,348,临轩谓侍臣曰：“朕所以不能恣情欲，取乐当年，而励节苦心，卑宫菲食者，正为苍生耳。我为人主，兼行将相之事，岂不是夺公等名？昔汉高祖得萧、曹、韩、彭，天下宁宴；舜、禹、汤、武有稷、契、伊、吕，四海乂安。此事朕并兼之。”行成退而上书谏曰：“有隋失道，天下沸腾，陛下拨乱反正，拯生人于涂炭，何周、汉君臣之所能拟？陛下圣德含光，规模,882eced06178586e444e3a539eda2469ea6345f6
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,16旧唐书.txt,10197,line,242,244,以赵姓为角，又非四声相管。其间亦有同是一姓，分属宫商，后有复姓数字，徵羽不别。验于经典，本无斯说，诸阴阳书，亦无此语，直是野俗口传，竟无所出之处。唯《堪舆经》，黄帝对于天老，乃有五姓之言。且黄帝之时，不过姬、姜数姓，暨于后代，赐族者多。至如管、蔡、成、霍、鲁、卫、毛、聃、郜、雍、曹、滕、毕、原、酆、郇，并是姬姓子孙；孔、殷,5cce0e906ea868f6d98f10e9a4b5e7f76be3a78e
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,16旧唐书.txt,10197,line,257,259,亦有同是一姓，分属宫商，后有复姓数字，徵羽不别。验于经典，本无斯说，诸阴阳书，亦无此语，直是野俗口传，竟无所出之处。唯《堪舆经》，黄帝对于天老，乃有五姓之言。且黄帝之时，不过姬、姜数姓，暨于后代，赐族者多。至如管、蔡、成、霍、鲁、卫、毛、聃、郜、雍、曹、滕、毕、原、酆、郇，并是姬姓子孙；孔、殷、宋、华、向、萧、亳、皇甫，并,5cce0e906ea868f6d98f10e9a4b5e7f76be3a78e
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10210,line,723,724,国家？公等为朕搜访贤德，以傅储宫，爰及诸王，咸求正士。且事人岁久，即分义情深，非意窥窬，多由此作。”于是限王府官僚不得过四考。十七年，太宗问遂良曰：“舜造漆器，禹雕其俎，当时谏舜、禹者十余人。食器之间，苦谏何也？”遂良对曰：“雕琢害农事，纂组伤女工。首创奢淫，危亡之渐。漆器不已，必金为之；金器不已，必玉为之。所以诤臣必谏,fe242fb5c4b2829c26132bceced4a1a79622fcc7
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10210,line,733,734,德，以傅储宫，爰及诸王，咸求正士。且事人岁久，即分义情深，非意窥窬，多由此作。”于是限王府官僚不得过四考。十七年，太宗问遂良曰：“舜造漆器，禹雕其俎，当时谏舜、禹者十余人。食器之间，苦谏何也？”遂良对曰：“雕琢害农事，纂组伤女工。首创奢淫，危亡之渐。漆器不已，必金为之；金器不已，必玉为之。所以诤臣必谏其渐，及其满盈，无所,fe242fb5c4b2829c26132bceced4a1a79622fcc7
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10212,line,706,707,内，怀之以德，为恶在夷不在华，失信在彼不在此。伏惟陛下圣德无涯，威灵远震，遂平高昌，破吐浑，立延陀，灭颉利。轻刑薄赋，庶事无壅，菽粟丰贱，祥符累臻。此则尧、舜、禹、汤不及陛下远矣。伏愿旁垂恺悌，广兹含育，而常嗔绝域，有意远藩，非偃伯兴文之道，非止戈为武之义。臣以庸暗，忝居左右，敢献瞽言，不胜战惧。,48504b46c29421ad0d66a1d44587bea88924216f
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,10310,line,661,663,竟不就。时有上书请以皇室为金德者，中书令萧嵩奏请集百僚详议。光庭以国家符命久著史策，若有改易，恐贻后学之诮，密奏请依旧为定，乃下诏停百僚集议之事。二十年，扈从祠后土，加光禄大夫，封正平男。寻卒，年五十八，优制赠太师，辍朝三日。初，光庭与萧嵩争权不协。及为吏部，奏用循资格，并促选限至正月三十日令毕，其流外行署，亦令门下省之。,1ad7a32627a6fd079736cddc88266748ae38069d
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,16旧唐书.txt,10325,line,80,82,临孙绍，博学，善《三礼》。神龙中为太常博士。景龙二年，韦庶人上言：“自妃、主及命妇、宫官，葬日请给鼓吹。”中宗特制许之。绍上疏谏曰：“窃闻鼓吹之乐，本为军容。昔黄帝涿鹿有功，以为警卫。故鼓曲有《灵夔吼》、《雕鹗争》、《石坠崖》、《壮士怒》之类，自昔功臣备礼，适得用之。丈夫有四方之功，以恩加宠锡。假如郊天祀地，诚是重仪，惟,3a13207fe27cda5590d4205be656b9d05d151078
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,16旧唐书.txt,10325,line,82,84,绍，博学，善《三礼》。神龙中为太常博士。景龙二年，韦庶人上言：“自妃、主及命妇、宫官，葬日请给鼓吹。”中宗特制许之。绍上疏谏曰：“窃闻鼓吹之乐，本为军容。昔黄帝涿鹿有功，以为警卫。故鼓曲有《灵夔吼》、《雕鹗争》、《石坠崖》、《壮士怒》之类，自昔功臣备礼，适得用之。丈夫有四方之功，以恩加宠锡。假如郊天祀地，诚是重仪，惟有宫,3a13207fe27cda5590d4205be656b9d05d151078
GCI-HOLD-0003,风伯,风伯,OFFICE/DEITY,16旧唐书.txt,10477,line,82,84,朝散大夫，累迁度支郎中。高宗将幸汾阳宫，以仁杰为知顿使。并州长史李冲玄以道出妒女祠，俗云盛服过者必致风雷之灾，乃发数万人别开御道。仁杰曰：“天子之行，千乘万骑，风伯清尘，雨师洒道，何妒女之害耶？”遽令罢之。高宗闻之，叹曰：“真大丈夫也！”,aac4473eb767d0c71cb32b74b6231541585871a2
GCI-HOLD-0003,雨师,雨师,OFFICE/DEITY,16旧唐书.txt,10477,line,87,89,累迁度支郎中。高宗将幸汾阳宫，以仁杰为知顿使。并州长史李冲玄以道出妒女祠，俗云盛服过者必致风雷之灾，乃发数万人别开御道。仁杰曰：“天子之行，千乘万骑，风伯清尘，雨师洒道，何妒女之害耶？”遽令罢之。高宗闻之，叹曰：“真大丈夫也！”,aac4473eb767d0c71cb32b74b6231541585871a2
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10478,line,141,142,馆，召州吏谓之曰：“入其境，其政可知也。愿成使君之美，无为久留。”州人方散。翰荐名于朝，徵为冬官侍郎，充江南巡抚使。吴、楚之俗多淫祠，仁杰奏毁一千七百所，唯留夏禹、吴太伯、季札、伍员四祠。,bc0b7ed167bb96a18f2e27b23eb6534e9b2fdde9
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,10482,line,158,160,德寿谓仁杰曰：“尚书必得减死。德寿意欲求少阶级，凭尚书牵杨执柔，可乎？”仁杰曰：“若何牵之？”德寿曰：“尚书为春官时，执柔任其司员外，引之可也。”仁杰曰：“皇天后土，遣仁杰行此事！”以头触柱，流血被面，德寿惧而谢焉。既承反，所司但待日行刑，不复严备。仁杰求守者得笔砚，拆被头帛书冤，置绵衣中，谓德寿曰：“时方热，请付家人去其,24010e8948f3cd6d1efbb9e382c5d7dd63a42d27
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10584,line,161,162,阳郡公敬晖，中书令兼吏部尚书、汉阳郡公张柬之，特进、博陵郡公崔玄暐，中书令、南阳郡公袁恕己等，并德惟神降，材与运生，道协台岳，名书谶纬。寅亮帝载，勤劳王家，参复禹之元谋，奉升唐之景命。虽殂谢既久，而勋烈益彰，抚彝鼎以念功，想旂常而增感。缅遵故实，用表徽懿，俾列在清庙，登于明堂，克申从祀之仪，式茂畴庸之典。并可配享中宗孝和,4dc0d542dbf93131fd9817580bddc71a59cbe396
GCI-HOLD-0003,神农,神农,HOLDER/HOUSE/TITLE,16旧唐书.txt,10757,line,18,20,臣谨案《易》《系辞》称：“庖羲氏没，神农氏作，日中为市，致天下之人，聚天下之货，交易而退，各得其所。”《班志》亦云：“财者，帝王聚人守位，养成群生，奉顺天德，理国安人之本也。仕农工商，四人有业。学以居,2596ac4a92ede463b0ef1eaad74e25c7a9dae8e3
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10765,line,2,3,二子禹锡、翘，开元中，相次为中书舍人。,03ba1e9c3dfd51b68e6932bf61bcf61a759a5618
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10768,line,63,64,臣愚虽不达时变，窃尝读书，见自古帝王之迹众矣。臣闻土阶三尺，茅茨不翦，采椽不斫者，唐尧之德也；卑宫室，菲饮食，尽力于沟洫者，大禹之行也；惜中人十家之产，而罢露台之制者，汉文之明也。并能垂名无穷，为帝皇之烈。岂不以克念徇物，博施济众，以臻于仁恕哉！今陛下崇台邃宇，离宫别馆，亦已多矣。更穷人,eb2c033d546812b894b000465743d8c1de8f907d
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,10908,line,69,71,是岁，玄宗将还京，而便幸并州，说进言曰：“太原是国家王业所起，陛下行幸，振威耀武，并建碑纪德，以申永思之意。若便入京，路由河东，有汉武脽上后土之祀，此礼久阙，历代莫能行之。愿陛下绍斯坠典，以为三农祈谷，此诚万姓之福也。”上从其言。及祀后土礼毕，说代张嘉贞为中书令。夏四月，玄宗亲为诏曰：“动惟直道，累闻,b87797d08cf60f6837dd3ae5315d1974a68a17f8
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,10908,line,117,119,威耀武，并建碑纪德，以申永思之意。若便入京，路由河东，有汉武脽上后土之祀，此礼久阙，历代莫能行之。愿陛下绍斯坠典，以为三农祈谷，此诚万姓之福也。”上从其言。及祀后土礼毕，说代张嘉贞为中书令。夏四月，玄宗亲为诏曰：“动惟直道，累闻献替之诚；言则不谀，自得谋猷之体。政令必俟其增损，图书又藉其刊削，才望兼著，理合褒升。考中上。”,b87797d08cf60f6837dd3ae5315d1974a68a17f8
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,10930,line,117,118,狩，三驱盛礼张。顺时鹰隼击，讲事武功扬。奔走未及去，翾飞岂暇翔。非熊从渭水，瑞雀想陈仓。此欲诚难纵，兹游不可常。子云陈《羽猎》，僖伯谏渔棠。得失鉴齐、楚，仁恩念禹、汤。邕熙谅在宥，亭毒匪多伤。《辛甲》今为史，《虞箴》遂孔彰。”手制褒之曰：“夫诗者，志之所以，写其心怀，实可讽谕君主。是故扬雄陈《羽猎》，马卿赋《上林》，爰自,b1e7a94efaa27f3ad57c607553a566340960ca1f
GCI-HOLD-0003,黄帝,黄帝,FOUNDER/HOUSE/OFFICE,16旧唐书.txt,10948,line,3,5,臣窃闻黄帝所以垂衣裳而天下理者，任风、力也；帝尧所以光宅天下者，任稷、祼也。且朝廷者天下之本，贤良者风化之源，得人则庶绩其凝，失士则彝伦攸斁。臣每见陛下忧劳庶政，勤求理道,c90592f604899369786604db44fc951fb10f6f54
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,11029,line,57,58,微臣窃惟陛下应天顺人，发号施令，躬亲大礼，昭布鸿泽，孜孜庶政，业业万几。盖以天下心为心，深戒安危之理，此诚尧、舜、禹、汤之德教也。奈何亲御城门，以观大酺，累日兼夜，臣愚窃所未谕。,bce3b59a9eb2c4a2033e13a7e69c4daf17dcb156
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,11107,line,39,40,十一年，拜黄门侍郎。其年，山东旱俭，朝议选朝臣为刺史以抚贫民，制曰：“昔咎繇与禹言曰：‘在知人，在安人。’此皆念存邦本，光于帝载，乾乾夕惕，无忘一日。而长吏或不称，苍生或未宁，深思循良，以矫过弊，仍重诸侯之选，故自朝廷始之。”于是以丘为怀州,03dcc77098ce9dd12fc48ddc12c89bbdfbfeaecd
GCI-HOLD-0003,应龙,应龙,DEITY/HOLDER?,16旧唐书.txt,11299,line,39,41,明年，筑神威军于青海上，吐蕃至，攻破之；又筑城于青海中龙驹岛，有白龙见，遂名为应龙城，吐蕃屏迹不敢近青海。吐蕃保石堡城，路远而险，久不拔。八载，以朔方、河东群牧十万众委翰总统攻石堡城。翰使麾下将高秀岩、张守瑜进攻，不旬日而拔之。上录其功，拜特,ef5d87b1982a4dddcecb05393c2e1f5fc54b253e
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,11321,line,194,195,事，所奏又为说所抑。融乃与御史大夫崔隐甫连名劾说，廷奏其状，说由是罢知政事。融恐说复用为己患，数谮毁之。上恶其朋党，寻出融为魏州刺史。俄转汴州刺史，又上表请用《禹贡》九河旧道，开稻田以利人，并回易陆运本钱，官收其利。虽兴役不息，而事多不就。,ff30c0cf0da089668274d56683732273fc16d7f1
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,11785,line,9,10,且夏有天下四百载，禹之道丧而殷始兴焉；殷有天下六百祀，汤之法弃而周始兴焉；周有天下八百年，文、武之政废而秦始并焉。观三代之选士任贤，皆考实行，故能风化淳一，运祚长远。秦坑儒士，二代,ed85b97692b1860ed93189b71f200e07a89d493d
GCI-HOLD-0003,后土,后土,OFFICE/DEITY/HOLDER,16旧唐书.txt,11827,line,166,168,再造区宇，自后不以臣寡劣，委文武之二柄，外敷邦教，内调鼎饪，是以常许国家之死，实荷日月之明。臣本愚浅，言多诋直，虑此招谤，上渎冕旒。陛下居高听卑，察臣不贰，皇天后土，察臣无私。伏以器忌满盈，日增兢惕，焉敢偷全，久妨贤路？自受恩塞下，制敌行间，东西十年，前后百战。天寒剑折，溅血沾衣；野宿魂惊，饮冰伤骨。跋涉难阻，出没死生，所,359862394762c93db5ec74b043eb23f57fdbc628
GCI-HOLD-0003,涿鹿,涿鹿,PLACE,16旧唐书.txt,11896,line,144,146,以主祀。详考先王之道，洎乎烈祖之训，皆以刑佐德，俾人向方，则斧钺之诛，甲兵之伐，盖不得已而用也。曩岁盗臣窃发，国步多虞，朕狩于近郊，指期薄伐，将振昆阳之旅，以兴涿鹿之功，征师未达于诸侯，卫士且疲于七萃。而李怀光三军夙驾，千里勤王，上假雷霆之威，下逐虎狼之众。议功方始，守节靡终，潜构祸胎，拒违朝命，弃同即异，舍顺效逆。为臣至,4696b87e24dae1d4616718e4a0d0ffea205c8c0d
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,11995,line,7,8,唐有天下，恢奄禹迹，舟车所至，莫不率俾。以累圣重光，卜年惟永，恢王者之丕业，被四海以声教。与吐蕃赞普，代为婚姻，因结邻好，安危同体，甥舅之国，将二百年。其间或因小忿，弃惠为仇，,d858b144381b74c2f0204b16ee5b02bc3db31840
GCI-HOLD-0003,女娲,女娲,DEITY/HOLDER,16旧唐书.txt,12134,line,237,239,豪右，复为奸恶。其国祯等见据状推勘，如获赃状，伏望许臣征收，便充当县邮馆本用。其湫既竭，不可更置祠堂，又不当为大地建立祖庙，臣并请停。其三皇、道君、天皇、伏羲、女娲等，既先各有宫庙，望请并于本所依礼斋祭。,a3d821b21d896e461934b249fddf1792aa40160a
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12187,line,285,286,而去。武俊设备甚严，抱真曰：“朱泚、希烈僣窃大位，朱滔攻围贝州，此辈皆欲陵驾吾属。足下既不能自振数贼之上，舍九叶天子而北面臣反虏乎？乃者圣上奉天下罪己之诏，可谓禹、汤之主也。”因言及播越，持武俊哭，涕泗交下，武俊亦哭，感动左右。因退卧武俊帐中，酣寝久之。武俊感其不疑，待之益恭，指心仰天曰：“此身已许公死敌矣。”遂与结为兄,a1253b44f340ce4e06951782f14f2390ab7c13c8
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12192,line,113,114,清明广大，终始周旋，与天地同其和，与四时合其序，岂止于钟鼓管磬云乎哉！臣伏见开元中天长节著于甲令，每于是日海县欢娱，称万寿之无疆，乐一人之有庆，故能追尧接舜，迈禹逾汤，自周已后，不能议矣。臣窃以陛下降诞之辰，未有惟新之曲。虽太和已布于六气，而大乐未宣于八音，无乃臣子之分，或有所阙。愚臣不揆顽昧，敢思祖述，每思歌窃抃，忘寝,dbd4044964425ca2567acad58ec7911bfdece598
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12338,line,264,265,之事，倚之裁决。每对太子言，则曰：“某可为相，某可为将，幸异日用之。”密结当代知名之士而欲侥幸速进者，与韦执谊、陆质、吕温、李景俭、韩晔、韩泰、陈谏、柳宗元、刘禹锡等十数人，定为死交；而凌准，程异，又因其党以进；藩镇侯伯，亦有阴行赂遗请交者。,3bf520f5d358f76d7961374f8efb9c92efb06e4e
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12339,line,169,170,为学士。叔文与吏部郎中韦执谊相善，请用为宰相。叔文因王伾，伾因李忠言，忠言因牛昭容，转相结构。事下翰林，叔文定可否，宣于中书，俾执谊承奏于外。与韩泰、柳宗元、刘禹锡、陈谏、凌准、韩晔唱和，曰管，曰葛，曰伊，曰周，凡其党僴然自得，谓天下无人。,70cc4d42b6d7df9a428b5cd60ee9d523f5a6bec2
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12344,line,119,120,气自许，粗知书，好言事，顺宗稍敬之，不得如伾出入无间。叔文入止翰林，而伾入至柿林院，见李忠言、牛昭容等。然各有所主：伾主往来传授；王叔文主决断；韦执谊为文诰；刘禹锡、陈谏、韩晔、韩泰、柳宗元、房启、凌准等谋议唱和，采听外事。而伾与叔文及诸朋党之门，车马填凑，而伾门尤盛，珍玩赂遗，岁时不绝。室中为无门大柜，唯开一窍，足以受,5b17dc065476546aab441e597a65d1ffacd61fe2
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12346,line,41,42,伾、叔文既逐，诏贬其党韩晔饶州司马，韩泰虔州司马，陈谏台州司马，柳宗元永州司马，刘禹锡朗州司马，凌准连州司马，程异郴州司马，韦执谊崖州司马。,c0806444719ef74453431fef2cd67450903a6c98
GCI-HOLD-0003,禹,禹,HOLDER,16旧唐书.txt,12351,line,5,6,柳宗元、刘禹锡自有传。,7b202b1deb10e7b2bf9db9431cc030ad7aaab5ec
